

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP130523.1_2678714-2689315:._14	Lamassu-Fam__LmuA_effector_Protease	9106	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP113037.1_534187-544788:._3	Lamassu-Fam__LmuA_effector_Protease	9111	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130520.1_2638973-2649574:._14	Lamassu-Fam__LmuA_effector_Protease	17686	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP053185.1_2688857-2699458:._15	Lamassu-Fam__LmuA_effector_Protease	19667	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130518.1_2664533-2675134:._14	Lamassu-Fam__LmuA_effector_Protease	30285	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP040801.1_2644336-2654937:._14	Lamassu-Fam__LmuA_effector_Protease	33068	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130526.1_2648080-2658681:._14	Lamassu-Fam__LmuA_effector_Protease	35334	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130501.1_2690413-2701014:._14	Lamassu-Fam__LmuA_effector_Protease	37845	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130541.1_2696013-2706614:._14	Lamassu-Fam__LmuA_effector_Protease	38581	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP076823.1_2637455-2648056:._14	Lamassu-Fam__LmuA_effector_Protease	41248	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP040367.1_59781-70334:._5	Lamassu-Fam__LmuA_effector_Protease	43999	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	407	7e-08	34.500	0.433	0.482	100	295	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP156026.1_2354154-2364713:._9	Lamassu-Fam__LmuA_effector_Protease	45382	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	214	1.9e-08	36.300	0.353	0.720	19	172	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP083434.1_2013286-2023887:._3	Lamassu-Fam__LmuA_effector_Protease	57109	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP006630.1_2681479-2692080:._15	Lamassu-Fam__LmuA_effector_Protease	58344	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130534.1_2693266-2703867:._14	Lamassu-Fam__LmuA_effector_Protease	64627	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130509.1_2731606-2742207:._14	Lamassu-Fam__LmuA_effector_Protease	68196	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP053183.1_2644422-2655023:._14	Lamassu-Fam__LmuA_effector_Protease	69455	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP043939.1_23476-34059:._10	Lamassu-Fam__LmuA_effector_Protease	71153	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	434	7.6e-09	37.700	0.355	0.341	131	278	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP068052.1_48389-58945:._10	Lamassu-Fam__LmuA_effector_Protease	75755	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	263	2.3e-05	26.200	0.360	0.692	28	209	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP088158.1_2644705-2655306:._14	Lamassu-Fam__LmuA_effector_Protease	77505	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP093527.1_2644762-2655363:._14	Lamassu-Fam__LmuA_effector_Protease	81304	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP036127.1_38625-49274:._9	Lamassu-Fam__LmuA_effector_Protease	86317	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	403	7.6e-10	41.000	0.605	0.628	108	360	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP117702.1_2445608-2456167:._9	Lamassu-Fam__LmuA_effector_Protease	89548	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	214	1.9e-08	36.300	0.353	0.720	19	172	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP179215.1_2644642-2655243:._14	Lamassu-Fam__LmuA_effector_Protease	94963	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP197307.1_1685379-1695992:._3	Lamassu-Fam__LmuA_effector_Protease	98192	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	293	2.1e-07	32.900	0.374	0.560	90	253	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP130536.1_2634176-2644777:._14	Lamassu-Fam__LmuA_effector_Protease	101922	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP116507.1_1387186-1397433:._6	Lamassu-Fam__LmuA_effector_Sir2	75446	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Cap4_nuclease	all_contigs_Lamassu-Cap4_nuclease_72	1.000	Lamassu-Fam__LmuA_effector_Sir2	forbidden	401	2.2e-27	98.600	0.559	0.611	136	380	all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83


replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP092282.1_551590-562155:._2	Lamassu-Fam__LmuB_DS-30D	65942	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	379	4.5e-75	256.000	0.578	0.892	1	338	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP092282.1_551590-562155:._5	Lamassu-Fam__LmuB_DS-30D	65945	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	250	2.4e-51	177.700	0.425	0.924	19	249	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP022615.1_1019361-1029980:._3	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	3163	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	561	7.8e-60	205.300	0.984	0.989	2	556	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP036118.1_63656-74251:._4	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	43599	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	559	8.5e-37	129.200	0.979	0.982	1	549	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_AP023392.1_1337689-1348311:._6	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	55969	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	561	2.6e-58	200.300	0.982	0.988	2	555	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP068060.1_1746201-1756820:._8	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	57669	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	561	2.4e-58	200.400	0.984	0.989	2	556	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP097577.2_1135866-1146476:._8	Lamassu-Fam__LmuB_SMC_Cap4_nuclease	97314	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	561	2.2e-59	203.800	0.984	0.989	2	556	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_DBJORY010000002.1_1-10545:._5	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	663	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	863	1.2e-07	33.700	0.953	0.627	263	803	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP072885.1_39060-49682:._14	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	3198	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	242	2.3e-05	26.100	0.110	0.339	30	111	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP064569.1_15264-25871:._3	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	7115	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	874	2.9e-11	45.600	0.953	0.641	257	816	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP022572.1_2153954-2164516:._8	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	7880	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	641	5e-55	190.200	0.962	0.967	6	625	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP184514.1_17582-28189:._5	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	8816	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	863	1.2e-07	33.700	0.953	0.627	263	803	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP189713.1_51029-61147:._6	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	11064	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	242	2.2e-05	26.200	0.113	0.347	30	113	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP109840.1_8700-19316:._12	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	11800	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	242	2.2e-05	26.200	0.113	0.347	30	113	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP199558.1_5703-16253:._15	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	18110	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	236	0.00098	20.800	0.103	0.297	3	72	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP075878.1_1942814-1953421:._6	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	19008	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	863	1.2e-07	33.700	0.953	0.627	263	803	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP161868.1_47928-58550:._4	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	20991	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	242	2.3e-05	26.100	0.110	0.339	30	111	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP168826.1_51535-62142:._5	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	21650	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	863	1.2e-07	33.700	0.953	0.627	263	803	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
all_contigs	NZ_CP116014.1_1219426-1231464:._6	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	21661	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Fam	all_contigs_Lamassu-Fam_75	0.583	Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II	mandatory	329	0.00021	23.000	0.252	0.480	15	172	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82,all_contigs_Lamassu-Sir2_83
