query_id	subject_id	length	nident	pident	evalue	genome
EFB_0058	NZ_CP160214.1_3052	147	52	35.4	4.61e-17	GCF_040712115.1
EFB_0058	NZ_LR215981.1_3473	190	60	31.6	5.50e-20	GCF_900683755.1
EFB_0058	NZ_LR215981.1_2894	164	58	35.4	8.82e-19	GCF_900683755.1
EFB_0058	NZ_CP143802.1_6	192	123	64.1	4.54e-80	GCF_051048205.1
EFB_0058	NZ_CP143805.1_35	117	74	63.2	2.96e-44	GCF_051048205.1
EFB_0058	NZ_CP143805.1_56	162	70	43.2	7.08e-36	GCF_051048205.1
EFB_0058	NZ_CP192824.1_15	196	73	37.2	3.32e-29	GCF_050780065.1
EFB_0058	NZ_CP192824.1_37	196	73	37.2	3.32e-29	GCF_050780065.1
EFB_0058	NZ_CP064547.1_11	184	61	33.2	1.96e-26	GCF_045935645.1
EFB_0058	NZ_CP066674.1_164	191	80	41.9	4.06e-40	GCF_016415485.1
EFB_0058	NZ_CP066673.1_2659	163	63	38.7	5.02e-29	GCF_016415485.1
EFB_0058	NZ_CP066675.1_26	197	67	34.0	2.31e-27	GCF_016415485.1
EFB_0058	NZ_CP066676.1_13	197	67	34.0	2.31e-27	GCF_016415485.1
EFB_0058	NZ_CP178842.1_58	197	75	38.1	9.20e-32	GCF_047358875.1
EFB_0058	NZ_CP185990.1_378	170	68	40.0	2.02e-27	GCF_049262535.1
EFB_0058	NZ_CP185991.1_94	188	61	32.4	1.01e-19	GCF_049262535.1
EFB_0058	NZ_CP086074.1_3	192	117	60.9	6.08e-75	GCF_043551645.1
EFB_0058	NZ_CP086075.1_37	192	117	60.9	1.22e-74	GCF_043551645.1
EFB_0058	NZ_CP086077.1_21	193	116	60.1	1.28e-73	GCF_043551645.1
EFB_0058	NZ_CP086073.1_54	190	60	31.6	1.03e-20	GCF_043551645.1
EFB_0058	NZ_CP086075.1_14	186	57	30.6	2.54e-20	GCF_043551645.1
EFB_0058	NZ_CP086072.1_322	76	27	35.5	8.74e-12	GCF_043551645.1
EFB_0058	NZ_CP095322.1_22	195	67	34.4	8.81e-22	GCF_049857195.1
EFB_0058	NZ_CP178376.1_17	192	123	64.1	8.66e-80	GCF_047220215.1
EFB_0058	NZ_CP069180.2_29	193	113	58.5	6.61e-71	GCF_025562875.3
EFB_0058	NZ_CP069180.2_33	97	59	60.8	3.69e-34	GCF_025562875.3
EFB_0058	NZ_CP069181.2_40	186	57	30.6	2.51e-20	GCF_025562875.3
EFB_0058	NZ_CP069180.2_59	186	59	31.7	3.03e-20	GCF_025562875.3
EFB_0058	NZ_JBVTML010000002.1_150	197	180	91.4	5.46e-125	GCF_055768265.1
EFB_0058	NZ_JBVTML010000004.1_26	197	69	35.0	6.33e-28	GCF_055768265.1
EFB_0058	NZ_JBVTML010000002.1_28	197	67	34.0	2.47e-27	GCF_055768265.1
EFB_0058	NZ_JBVTML010000002.1_72	113	45	39.8	7.88e-19	GCF_055768265.1
EFB_0058	NZ_CP014373.1_27	197	76	38.6	1.84e-32	GCF_003595425.1
EFB_0058	NZ_CP021926.1_4	184	83	45.1	1.36e-47	GCF_002202155.1
EFB_0058	NZ_CP021928.1_28	184	83	45.1	1.36e-47	GCF_002202155.1
EFB_0058	NZ_CP021928.1_31	184	83	45.1	1.36e-47	GCF_002202155.1
EFB_0058	NZ_CP021927.1_138	140	65	46.4	2.77e-32	GCF_002202155.1
EFB_0058	NZ_CP021928.1_1	85	34	40.0	3.02e-15	GCF_002202155.1
EFB_0058	NZ_CP086157.1_62	33	20	60.6	1.50e-05	GCF_026650945.1
EFB_0058	NZ_CP041212.1_35	197	72	36.5	2.46e-29	GCF_003900515.1
EFB_0058	NZ_CP014394.1_27	197	76	38.6	1.84e-32	GCF_002000565.1
EFB_0058	NZ_CP156026.1_2303	190	61	32.1	4.17e-20	GCF_051805455.1
EFB_0058	NC_017493.1_31	180	55	30.6	3.38e-20	GCF_000236475.1
EFB_0058	NZ_LR135320.1_38	205	81	39.5	7.30e-40	GCF_900639525.1
EFB_0058	NZ_LR135318.1_98	191	80	41.9	1.23e-39	GCF_900639525.1
EFB_0058	NZ_LR135319.1_56	197	67	34.0	2.28e-27	GCF_900639525.1
EFB_0058	NZ_CP081502.1_586	201	131	65.2	5.63e-89	GCF_019774635.1
EFB_0058	NZ_CP013921.1_1497	195	124	63.6	2.60e-78	GCF_001514415.1
EFB_0058	NZ_CP013921.1_2245	169	82	48.5	1.75e-45	GCF_001514415.1
EFB_0058	NZ_CP013921.1_2102	169	81	47.9	4.94e-45	GCF_001514415.1
EFB_0058	NC_010467.1_17	186	60	32.3	2.15e-20	GCF_000026405.1
EFB_0058	NZ_CP128503.1_3029	190	64	33.7	3.63e-20	GCF_030369935.1
EFB_0058	NZ_CP016166.1_21	202	82	40.6	3.26e-38	GCF_001721905.1
EFB_0058	NZ_CP016164.1_109	163	63	38.7	5.09e-29	GCF_001721905.1
EFB_0058	NZ_CP016166.1_51	197	67	34.0	2.35e-27	GCF_001721905.1
EFB_0058	NZ_CP183814.1_14	196	67	34.2	3.28e-23	GCF_048568265.1
EFB_0058	NZ_CP180627.1_1800	192	122	63.5	1.18e-79	GCF_047782765.1
EFB_0058	NZ_CP121671.1_453	147	55	37.4	2.07e-20	GCF_029714185.1
EFB_0058	NZ_CP129013.1_2732	198	69	34.8	1.04e-29	GCF_020524035.2
EFB_0058	NZ_CP129013.1_3761	180	66	36.7	3.40e-26	GCF_020524035.2
EFB_0058	NZ_CP151471.1_1558	68	45	66.2	9.70e-25	GCF_046109915.1
EFB_0058	NZ_CP104879.1_77	146	93	63.7	7.79e-58	GCF_025449355.1
EFB_0058	NZ_CP129363.1_18	198	76	38.4	3.14e-32	GCF_030435855.1
EFB_0058	NZ_CP129362.1_2134	197	75	38.1	9.01e-32	GCF_030435855.1
EFB_0058	NZ_CP102290.1_3338	146	57	39.0	1.06e-21	GCF_025151995.1
EFB_0058	NZ_CP169681.1_326	202	76	37.6	5.33e-33	GCF_052818045.1
EFB_0058	NZ_CP015498.1_1217	146	92	63.0	7.79e-58	GCF_002849955.1
EFB_0058	NZ_CP015498.1_1986	89	56	62.9	2.22e-31	GCF_002849955.1
EFB_0058	NZ_CP015498.1_1982	186	60	32.3	1.56e-22	GCF_002849955.1
EFB_0058	NZ_CP018888.1_741	201	133	66.2	4.94e-91	GCF_001936335.1
EFB_0058	NZ_CP018888.1_613	188	83	44.1	7.58e-47	GCF_001936335.1
EFB_0058	NZ_CP050816.1_688	201	131	65.2	1.01e-88	GCF_021496385.1
EFB_0058	NZ_CP050816.1_3012	186	59	31.7	1.64e-19	GCF_021496385.1
EFB_0058	NZ_CP013059.1_17	170	68	40.0	1.08e-26	GCF_001420855.1
EFB_0058	NZ_CP013057.1_26	185	64	34.6	1.32e-23	GCF_001420855.1
EFB_0058	NZ_CP013058.1_6	185	64	34.6	1.32e-23	GCF_001420855.1
EFB_0058	NZ_CP013056.1_212	185	64	34.6	1.41e-23	GCF_001420855.1
EFB_0058	NZ_CP089307.1_633	192	125	65.1	2.57e-81	GCF_022478075.1
EFB_0058	NZ_CP089308.1_58	169	81	47.9	5.35e-45	GCF_022478075.1
EFB_0058	NZ_CP160450.1_17	186	60	32.3	3.14e-22	GCF_040745055.1
EFB_0058	NZ_CP160450.1_11	57	36	63.2	7.20e-18	GCF_040745055.1
EFB_0058	NZ_CP063981.1_16	202	187	92.6	3.57e-129	GCF_020844125.1
EFB_0058	NZ_CP119296.1_2740	187	62	33.2	4.68e-20	GCF_029201225.1
EFB_0058	NZ_CP184509.1_22	161	51	31.7	2.10e-16	GCF_048630815.1
EFB_0058	NZ_CP184509.1_34	189	62	32.8	5.35e-13	GCF_048630815.1
EFB_0058	NZ_CP184510.1_823	18	14	77.8	4.40e-04	GCF_048630815.1
EFB_0058	NZ_CP073892.1_3	184	61	33.2	1.94e-26	GCF_019330165.1
EFB_0058	NZ_JBUBPU010000005.1_1	161	50	31.1	9.39e-14	GCF_054847675.1
EFB_0058	NZ_CP060795.1_10	197	75	38.1	8.93e-32	GCF_014489335.1
EFB_0058	NZ_CP118795.1_34	197	75	38.1	6.57e-31	GCF_040409895.1
EFB_0058	NZ_LR215983.1_2211	151	53	35.1	5.33e-20	GCF_900683775.1
EFB_0058	NZ_CP020460.1_34	197	70	35.5	5.38e-31	GCF_002224565.1
EFB_0058	NZ_CP020459.1_68	191	62	32.5	1.23e-19	GCF_002224565.1
EFB_0058	NZ_CP043303.1_20	196	72	36.7	3.48e-29	GCF_008370815.1
EFB_0058	NZ_CP124738.1_37	192	123	64.1	5.48e-80	GCF_029961225.1
EFB_0058	NZ_CP124737.1_1544	192	121	63.0	4.53e-79	GCF_029961225.1
EFB_0058	NZ_CP124737.1_756	105	66	62.9	4.99e-39	GCF_029961225.1
EFB_0058	NZ_CP145254.1_34	199	76	38.2	1.28e-32	GCF_040739205.1
EFB_0058	NZ_CP120039.1_21	196	73	37.2	3.29e-29	GCF_034043235.1
EFB_0058	NC_011660.1_1809	64	24	37.5	6.29e-07	GCF_000021185.1
EFB_0058	NZ_CP139485.1_75	151	53	35.1	7.30e-17	GCF_034259245.1
EFB_0058	NZ_CP110075.1_32	197	187	94.9	4.05e-130	GCF_025958925.1
EFB_0058	NZ_CP083593.1_3	187	63	33.7	1.64e-26	GCF_020097015.1
EFB_0058	NZ_CP091102.1_62	193	132	68.4	1.20e-90	GCF_021560195.1
EFB_0058	NZ_CP091103.1_100	118	79	66.9	2.55e-51	GCF_021560195.1
EFB_0058	NZ_CP091103.1_126	205	81	39.5	6.76e-40	GCF_021560195.1
EFB_0058	NZ_CP091102.1_9	197	71	36.0	1.78e-29	GCF_021560195.1
EFB_0058	NZ_CP028728.1_4	193	132	68.4	1.12e-90	GCF_004332055.1
EFB_0058	NZ_CP150764.1_3	195	67	34.4	9.02e-22	GCF_045347025.1
EFB_0058	NZ_CP098026.1_63	199	175	87.9	1.96e-120	GCF_023650735.1
EFB_0058	NZ_CP098029.1_2	201	135	67.2	1.21e-91	GCF_023650735.1
EFB_0058	NZ_CP020805.1_3351	147	52	35.4	4.33e-17	GCF_002105595.1
EFB_0058	NZ_CP113125.1_31	192	125	65.1	1.61e-81	GCF_026626025.1
EFB_0058	NZ_CP113124.1_26	192	124	64.6	3.22e-80	GCF_026626025.1
EFB_0058	NZ_CP113120.1_10	192	123	64.1	1.47e-79	GCF_026626025.1
EFB_0058	NZ_CP113126.1_42	192	122	63.5	2.38e-79	GCF_026626025.1
EFB_0058	NZ_CP113121.1_61	99	63	63.6	1.50e-38	GCF_026626025.1
EFB_0058	NZ_CP113126.1_25	174	72	41.4	1.13e-35	GCF_026626025.1
EFB_0058	NZ_CP113119.1_15	162	68	42.0	6.32e-35	GCF_026626025.1
EFB_0058	NZ_CP113122.1_29	174	70	40.2	5.22e-33	GCF_026626025.1
EFB_0058	NZ_CP113118.1_33	102	59	57.8	6.66e-30	GCF_026626025.1
EFB_0058	NZ_CP113121.1_60	166	66	39.8	3.84e-29	GCF_026626025.1
EFB_0058	NZ_CP113119.1_17	186	59	31.7	1.78e-21	GCF_026626025.1
EFB_0058	NZ_CP113121.1_34	183	58	31.7	3.37e-21	GCF_026626025.1
EFB_0058	NZ_CP018335.1_2830	81	36	44.4	5.04e-15	GCF_001902295.1
EFB_0058	NZ_CP064316.1_600	169	82	48.5	1.91e-45	GCF_015476195.1
EFB_0058	NZ_CP139211.1_1171	193	60	31.1	3.54e-19	GCF_046529765.1
EFB_0058	NZ_CP077887.1_9	196	71	36.2	2.62e-25	GCF_020388695.1
EFB_0058	NZ_CP077886.1_25	196	71	36.2	2.62e-25	GCF_020388695.1
EFB_0058	NZ_CP136672.1_52	193	97	50.3	1.40e-52	GCF_032920365.1
EFB_0058	NZ_CP136672.1_37	186	60	32.3	8.38e-23	GCF_032920365.1
EFB_0058	NZ_AP024731.1_20	195	67	34.4	8.99e-22	GCF_024363365.1
EFB_0058	NZ_CP038028.1_2789	147	52	35.4	4.63e-17	GCF_004421045.1
EFB_0058	NZ_CP039996.1_11	200	75	37.5	1.79e-32	GCF_000237125.2
EFB_0058	NZ_CP197393.1_585	201	131	65.2	7.73e-89	GCF_054368165.1
EFB_0058	NZ_CP092479.1_26	187	72	38.5	2.50e-31	GCF_027594625.1
EFB_0058	NZ_CP092478.1_2177	197	74	37.6	1.42e-30	GCF_027594625.1
EFB_0058	NZ_CP122965.1_2	186	60	32.3	3.12e-22	GCF_029854235.1
EFB_0058	NZ_CP122965.1_8	57	36	63.2	7.16e-18	GCF_029854235.1
EFB_0058	NZ_CP148706.1_94	176	72	40.9	5.06e-31	GCF_037517435.1
EFB_0058	NZ_CP148706.1_42	146	66	45.2	9.77e-31	GCF_037517435.1
EFB_0058	NZ_CP148707.1_48	155	61	39.4	7.36e-21	GCF_037517435.1
EFB_0058	NZ_CP148705.1_350	189	59	31.2	4.87e-20	GCF_037517435.1
EFB_0058	NZ_CP148708.1_8	186	59	31.7	5.44e-20	GCF_037517435.1
EFB_0058	NZ_CP148708.1_18	186	59	31.7	5.44e-20	GCF_037517435.1
EFB_0058	NZ_CP175259.1_41	191	79	41.4	1.27e-39	GCF_050506815.1
EFB_0058	NZ_CP036145.1_2808	148	62	41.9	2.91e-27	GCF_018742285.1
EFB_0058	NZ_CP036148.1_240	149	51	34.2	7.79e-17	GCF_018742285.1
EFB_0058	NZ_CP036148.1_225	185	59	31.9	8.29e-17	GCF_018742285.1
EFB_0058	NZ_CP093170.1_84	201	77	38.3	2.84e-34	GCF_024204725.1
EFB_0058	NZ_CP093170.1_2391	160	58	36.3	3.98e-21	GCF_024204725.1
EFB_0058	NZ_CP093170.1_1771	59	33	55.9	1.70e-12	GCF_024204725.1
EFB_0058	NZ_CP073270.1_31	195	122	62.6	1.66e-77	GCF_023278325.1
EFB_0058	NZ_CP073268.1_29	162	70	43.2	3.22e-35	GCF_023278325.1
EFB_0058	NZ_CP073267.1_53	186	60	32.3	1.62e-22	GCF_023278325.1
EFB_0058	NZ_CP073268.1_19	186	60	32.3	2.48e-22	GCF_023278325.1
EFB_0058	NZ_CP073269.1_31	186	60	32.3	3.18e-22	GCF_023278325.1
EFB_0058	NZ_CP019980.1_4077	184	62	33.7	6.24e-17	GCF_002982115.1
EFB_0058	NZ_CP135966.1_1201	196	76	38.8	1.69e-32	GCF_033061535.1
EFB_0058	NZ_CP072771.1_5	188	61	32.4	3.43e-20	GCF_018309145.1
EFB_0058	NZ_CP072770.1_70	154	56	36.4	3.93e-19	GCF_018309145.1
EFB_0058	NZ_CP083130.1_236	149	50	33.6	3.31e-16	GCF_020809165.1
EFB_0058	NZ_CP127869.1_65	197	75	38.1	8.81e-32	GCF_030291655.1
EFB_0058	NZ_CP092550.1_2490	197	73	37.1	1.56e-30	GCF_022693285.1
EFB_0058	NZ_CP092550.1_2538	197	67	34.0	2.14e-27	GCF_022693285.1
EFB_0058	NZ_CP092550.1_2519	32	20	62.5	2.23e-06	GCF_022693285.1
EFB_0058	NZ_CP119344.1_127	198	82	41.4	7.77e-36	GCF_029204165.1
EFB_0058	NZ_CP119345.1_8	198	82	41.4	7.77e-36	GCF_029204165.1
EFB_0058	NZ_CP119344.1_161	196	76	38.8	4.94e-34	GCF_029204165.1
EFB_0058	NZ_CP119344.1_113	183	59	32.2	2.13e-21	GCF_029204165.1
EFB_0058	NZ_CP020435.1_2	186	64	34.4	1.73e-26	GCF_002073415.2
EFB_0058	NZ_CP020436.2_5	148	61	41.2	9.55e-26	GCF_002073415.2
EFB_0058	NZ_CP022475.1_165	192	125	65.1	1.17e-81	GCF_002224505.1
EFB_0058	NZ_CP022475.1_183	200	72	36.0	2.13e-29	GCF_002224505.1
EFB_0058	NZ_CP119160.1_52	191	79	41.4	1.43e-39	GCF_029167565.1
EFB_0058	NZ_CP119160.1_109	191	79	41.4	1.43e-39	GCF_029167565.1
EFB_0058	NZ_CP119161.1_55	191	79	41.4	1.43e-39	GCF_029167565.1
EFB_0058	NZ_CP119162.1_55	191	79	41.4	1.43e-39	GCF_029167565.1
EFB_0058	NZ_AP025625.1_3153	183	59	32.2	4.66e-19	GCF_022846455.1
EFB_0058	NZ_CP168828.1_57	189	60	31.7	6.86e-12	GCF_041753965.1
EFB_0058	NZ_CP011152.1_115	61	26	42.6	8.86e-07	GCF_001635915.1
EFB_0058	NZ_CP064487.1_11	184	61	33.2	1.92e-26	GCF_045786305.1
EFB_0058	NZ_JBQGPZ010000002.1_25	195	124	63.6	1.86e-78	GCF_052071195.1
EFB_0058	NZ_CM125432.1_64	191	61	31.9	2.38e-19	GCF_052071195.1
EFB_0058	NZ_CP065967.1_1632	186	61	32.8	5.13e-22	GCF_016126975.1
EFB_0058	NZ_CP110800.1_38	192	124	64.6	2.27e-80	GCF_026183415.1
EFB_0058	NZ_CP184244.1_26	193	132	68.4	1.33e-90	GCF_050909085.1
EFB_0058	NZ_CP184244.1_35	155	104	67.1	1.12e-69	GCF_050909085.1
EFB_0058	NZ_CP184243.1_24	197	69	35.0	2.14e-28	GCF_050909085.1
EFB_0058	NZ_CP012461.1_14	191	80	41.9	4.23e-40	GCF_001721065.1
EFB_0058	NZ_CP012461.1_132	163	63	38.7	5.23e-29	GCF_001721065.1
EFB_0058	NZ_CP012463.1_60	165	63	38.2	6.86e-28	GCF_001721065.1
EFB_0058	NZ_CP012464.1_6	197	67	34.0	2.41e-27	GCF_001721065.1
EFB_0058	NZ_CP129604.1_2306	190	71	37.4	2.41e-30	GCF_037157755.1
EFB_0058	NZ_CP129603.1_70	185	64	34.6	1.22e-23	GCF_037157755.1
EFB_0058	NZ_CP120934.1_12	192	117	60.9	1.18e-74	GCF_044336755.1
EFB_0058	NZ_CP120934.1_44	186	57	30.6	2.46e-20	GCF_044336755.1
EFB_0058	NZ_CP150770.1_2	195	67	34.4	9.09e-22	GCF_045346765.1
EFB_0058	NZ_CP150770.1_26	195	67	34.4	9.09e-22	GCF_045346765.1
EFB_0058	NZ_CP083636.1_268	177	61	34.5	9.92e-27	GCF_020097435.1
EFB_0058	NZ_CP116957.1_855	193	132	68.4	9.81e-91	GCF_023161985.2
EFB_0058	NZ_CP116957.1_2093	201	131	65.2	6.56e-89	GCF_023161985.2
EFB_0058	NZ_CP172935.1_591	186	64	34.4	5.47e-22	GCF_050542075.1
EFB_0058	NZ_CP014408.1_25	197	76	38.6	1.81e-32	GCF_002000625.1
EFB_0058	NZ_CP028184.1_61	161	51	31.7	2.13e-16	GCF_003030165.1
EFB_0058	NZ_CP028184.1_49	189	62	32.8	5.41e-13	GCF_003030165.1
EFB_0058	NZ_CP028183.1_2159	18	14	77.8	4.45e-04	GCF_003030165.1
EFB_0058	NZ_CP062385.1_12	196	73	37.2	3.21e-29	GCF_022405515.1
EFB_0058	NZ_CP134266.1_9	176	72	40.9	3.42e-31	GCF_037081805.1
EFB_0058	NZ_CP134264.1_65	176	70	39.8	2.07e-29	GCF_037081805.1
EFB_0058	NZ_CP134262.1_405	155	63	40.6	7.20e-22	GCF_037081805.1
EFB_0058	NZ_CP191291.1_282	205	81	39.5	7.53e-40	GCF_050427495.1
EFB_0058	NZ_CP050030.1_369	202	76	37.6	5.46e-33	GCF_018336655.1
EFB_0058	NZ_CP035169.1_65	199	119	59.8	1.24e-78	GCF_004101625.1
EFB_0058	NZ_CP035171.1_25	162	70	43.2	3.24e-35	GCF_004101625.1
EFB_0058	NZ_CP035170.1_53	186	60	32.3	2.23e-22	GCF_004101625.1
EFB_0058	NZ_CP035172.1_8	186	60	32.3	2.23e-22	GCF_004101625.1
EFB_0058	NZ_CP035171.1_15	186	60	32.3	4.39e-22	GCF_004101625.1
EFB_0058	NZ_CP035170.1_13	167	51	30.5	3.55e-16	GCF_004101625.1
EFB_0058	NZ_CP156668.1_3	184	84	45.7	3.36e-48	GCF_039848575.1
EFB_0058	NZ_CP156669.1_3	184	83	45.1	1.35e-47	GCF_039848575.1
EFB_0058	NZ_CP156667.1_1544	198	80	40.4	4.34e-35	GCF_039848575.1
EFB_0058	NZ_CP156668.1_30	186	60	32.3	1.31e-22	GCF_039848575.1
EFB_0058	NZ_CP156669.1_59	85	34	40.0	3.00e-15	GCF_039848575.1
EFB_0058	NZ_OZ061588.1_28	192	125	65.1	1.43e-81	GCF_964065285.1
EFB_0058	NZ_OZ061589.1_24	192	122	63.5	2.12e-79	GCF_964065285.1
EFB_0058	NZ_OZ061589.1_7	103	60	58.3	1.92e-31	GCF_964065285.1
EFB_0058	NZ_OZ061587.1_33	186	60	32.3	3.37e-22	GCF_964065285.1
EFB_0058	NZ_OZ061588.1_42	186	59	31.7	5.27e-22	GCF_964065285.1
EFB_0058	NZ_CP012296.1_53	192	124	64.6	2.94e-80	GCF_001611155.1
EFB_0058	NZ_CP012296.1_22	128	66	51.6	9.28e-36	GCF_001611155.1
EFB_0058	NZ_CP012295.1_2	56	36	64.3	1.92e-18	GCF_001611155.1
EFB_0058	NZ_CP148658.1_67	146	65	44.5	1.29e-30	GCF_037506515.1
EFB_0058	NZ_CP148657.1_2486	183	57	31.1	1.92e-20	GCF_037506515.1
EFB_0058	NZ_CP148659.1_17	193	58	30.1	4.07e-19	GCF_037506515.1
EFB_0058	NZ_CP148660.1_9	183	55	30.1	4.58e-18	GCF_037506515.1
EFB_0058	NZ_CP148660.1_22	183	55	30.1	4.58e-18	GCF_037506515.1
EFB_0058	NZ_CP018798.1_36	192	122	63.5	6.16e-79	GCF_001922025.1
EFB_0058	NZ_CP018797.1_25	117	74	63.2	2.41e-44	GCF_001922025.1
EFB_0058	NZ_CP018797.1_27	65	42	64.6	1.49e-22	GCF_001922025.1
EFB_0058	NZ_CP018797.1_50	64	30	46.9	4.54e-12	GCF_001922025.1
EFB_0058	NZ_CP050491.1_1546	202	187	92.6	5.00e-129	GCF_014844235.1
EFB_0058	NZ_CP050492.1_63	118	80	67.8	3.20e-52	GCF_014844235.1
EFB_0058	NZ_CP050492.1_37	191	80	41.9	1.47e-40	GCF_014844235.1
EFB_0058	NZ_CP016281.1_37	188	61	32.4	9.77e-20	GCF_001679705.1
EFB_0058	NZ_CP016281.1_51	161	49	30.4	8.55e-16	GCF_001679705.1
EFB_0058	NZ_CP129376.1_16	197	77	39.1	1.56e-32	GCF_030435955.1
EFB_0058	NZ_CP129375.1_24	197	76	38.6	4.36e-32	GCF_030435955.1
EFB_0058	NZ_CP066660.1_194	191	80	41.9	4.22e-40	GCF_016415505.1
EFB_0058	NZ_CP066662.1_30	202	82	40.6	3.34e-38	GCF_016415505.1
EFB_0058	NZ_CP066660.1_85	163	63	38.7	5.22e-29	GCF_016415505.1
EFB_0058	NZ_CP066661.1_20	197	69	35.0	2.21e-28	GCF_016415505.1
EFB_0058	NZ_CP066662.1_63	197	69	35.0	2.21e-28	GCF_016415505.1
EFB_0058	NZ_CM142928.1_1499	186	56	30.1	3.76e-15	GCF_054941095.1
EFB_0058	NZ_CP022486.1_4	201	131	65.2	1.45e-88	GCF_002814115.1
EFB_0058	NZ_CP022484.1_69	191	80	41.9	1.52e-40	GCF_002814115.1
EFB_0058	NZ_CP022485.1_33	191	80	41.9	1.52e-40	GCF_002814115.1
EFB_0058	NZ_CP181288.1_44	192	125	65.1	2.58e-81	GCF_048500655.1
EFB_0058	NZ_CP181287.1_641	169	82	48.5	1.90e-45	GCF_048500655.1
EFB_0058	NZ_CP181289.1_24	169	82	48.5	1.90e-45	GCF_048500655.1
EFB_0058	NZ_CP184720.1_25	197	76	38.6	1.76e-32	GCF_048820395.1
EFB_0058	NZ_CP013715.1_48	196	74	37.8	6.33e-33	GCF_001682235.1
EFB_0058	NZ_CP013714.1_2609	184	61	33.2	1.99e-26	GCF_001682235.1
EFB_0058	NZ_CP013716.1_26	184	59	32.1	1.65e-25	GCF_001682235.1
EFB_0058	NZ_CP013716.1_54	184	59	32.1	1.65e-25	GCF_001682235.1
EFB_0058	NZ_CP072693.1_19	185	64	34.6	1.37e-23	GCF_023921665.1
EFB_0058	NZ_CP072693.1_63	151	53	35.1	4.59e-19	GCF_023921665.1
EFB_0058	NZ_CP072696.1_26	149	51	34.2	9.70e-17	GCF_023921665.1
EFB_0058	NZ_CP176623.1_2787	191	79	41.4	1.29e-39	GCF_046603755.1
EFB_0058	NZ_CP015507.1_129	185	64	34.6	3.86e-23	GCF_000294775.2
EFB_0058	NZ_CP015506.1_5451	189	62	32.8	1.49e-20	GCF_000294775.2
EFB_0058	NZ_CP066339.1_650	184	64	34.8	2.71e-23	GCF_016406125.1
EFB_0058	NZ_CP066339.1_792	185	62	33.5	5.32e-21	GCF_016406125.1
EFB_0058	NZ_CM132933.1_2740	186	59	31.7	4.77e-21	GCF_054031515.1
EFB_0058	NZ_CP196582.1_153	202	76	37.6	5.25e-33	GCF_051793425.1
EFB_0058	NZ_CP029002.1_2172	191	68	35.6	7.52e-23	GCF_003073375.1
EFB_0058	NZ_CP073875.1_10	184	61	33.2	1.93e-26	GCF_019329805.1
EFB_0058	NZ_CP110263.1_727	188	60	31.9	4.55e-18	GCF_026013865.1
EFB_0058	NZ_CP009624.2_12	191	70	36.6	1.07e-28	GCF_001442815.2
EFB_0058	NZ_CP039261.1_1809	192	122	63.5	2.91e-79	GCF_009769185.1
EFB_0058	NZ_CP025444.1_9	161	51	31.7	2.06e-16	GCF_002848505.1
EFB_0058	NZ_CP025444.1_15	189	62	32.8	5.25e-13	GCF_002848505.1
EFB_0058	NZ_CP025443.1_2241	89	33	37.1	2.42e-09	GCF_002848505.1
EFB_0058	NZ_CP148897.1_29	199	77	38.7	5.59e-32	GCF_039556175.1
EFB_0058	NZ_CP137817.1_14	196	68	34.7	1.60e-24	GCF_033539535.1
EFB_0058	NZ_CP137817.1_1677	191	63	33.0	3.25e-21	GCF_033539535.1
EFB_0058	NZ_CP137817.1_205	147	49	33.3	5.58e-19	GCF_033539535.1
EFB_0058	NZ_CP123966.1_312	144	96	66.7	1.25e-61	GCF_029916965.1
EFB_0058	NZ_CP123966.1_779	205	81	39.5	7.95e-40	GCF_029916965.1
EFB_0058	NZ_CP123966.1_1257	69	27	39.1	4.99e-09	GCF_029916965.1
EFB_0058	NZ_JBRFVB010000003.1_182	185	60	32.4	4.41e-21	GCF_052947615.1
EFB_0058	NZ_JBRFVB010000003.1_152	151	53	35.1	3.71e-19	GCF_052947615.1
EFB_0058	NZ_JBRFVB010000003.1_168	186	59	31.7	2.36e-18	GCF_052947615.1
EFB_0058	NZ_JBRFVB010000003.1_49	206	64	31.1	1.53e-16	GCF_052947615.1
EFB_0058	NZ_CP009332.1_9	183	61	33.3	1.15e-24	GCF_000832485.1
EFB_0058	NZ_CP097045.1_350	201	133	66.2	3.80e-90	GCF_023299765.1
EFB_0058	NZ_CP180279.1_4	192	120	62.5	1.05e-76	GCF_047650305.1
EFB_0058	NZ_CP180278.1_1610	198	80	40.4	4.16e-35	GCF_047650305.1
EFB_0058	NZ_CP120080.1_17	196	73	37.2	3.29e-29	GCF_034024715.1
EFB_0058	NZ_CP179940.1_26	192	124	64.6	2.26e-80	GCF_047495545.1
EFB_0058	NZ_CP122487.1_2409	195	67	34.4	8.72e-22	GCF_046741855.1
EFB_0058	NZ_LR135436.1_62	197	180	91.4	4.68e-125	GCF_900639655.1
EFB_0058	NZ_LR135437.1_19	197	67	34.0	2.12e-27	GCF_900639655.1
EFB_0058	NZ_CP089310.1_3127	147	52	35.4	4.63e-17	GCF_021228895.1
EFB_0058	NZ_CP133684.1_2207	184	61	33.2	1.79e-26	GCF_052063195.1
EFB_0058	NZ_CP071512.1_2055	198	76	38.4	2.98e-32	GCF_017355025.1
EFB_0058	NZ_CP071513.1_33	198	76	38.4	2.98e-32	GCF_017355025.1
EFB_0058	NZ_CP012188.1_46	192	124	64.6	6.88e-81	GCF_001191565.1
