blast_hit_id	contig_orf_id	genome	strand	genome_start	genome_stop
NZ_JBRFVB010000003.1_152	NZ_JBRFVB010000003.1_170394-181019:._4	NZ_JBRFVB010000003.1	-1	175393	176019
NZ_JBRFVB010000003.1_168	NZ_JBRFVB010000003.1_181851-192401:._9	NZ_JBRFVB010000003.1	-1	186850	187401
NZ_CP009332.1_9	NZ_CP009332.1_2213-12796:._7	NZ_CP009332.1	-1	7212	7796
NZ_CP097045.1_350	NZ_CP097045.1_364179-374795:._5	NZ_CP097045.1	-1	369178	369795
NZ_CP180278.1_4	NZ_CP180278.1_1-8416:._4	NZ_CP180278.1	1	3106	4230
NZ_CP120080.1_17	NZ_CP120080.1_8401-19008:._8	NZ_CP120080.1	-1	13400	14008
NZ_CP179940.1_26	NZ_CP179940.1_15262-25854:._9	NZ_CP179940.1	1	20261	20854
NZ_CP122487.1_2409	NZ_CP122487.1_2571223-2581755:._7	NZ_CP122487.1	1	2576222	2576755
NZ_LR135436.1_62	NZ_LR135436.1_51939-62555:._6	NZ_LR135436.1	1	56938	57555
NZ_LR135437.1_19	NZ_LR135437.1_9044-19657:._8	NZ_LR135437.1	-1	14043	14657
NZ_CP089310.1_3127	NZ_CP089310.1_3196707-3207344:._5	NZ_CP089310.1	1	3201706	3202344
NZ_CP133684.1_2207	NZ_CP133684.1_2380493-2391136:._6	NZ_CP133684.1	1	2385492	2386136
NZ_CP071512.1_2055	NZ_CP071512.1_2072735-2083342:._4	NZ_CP071512.1	1	2077734	2078342
NZ_CP071513.1_33	NZ_CP071513.1_30104-40711:._7	NZ_CP071513.1	1	35103	35711
NZ_CP012188.1_42	NZ_CP012188.1_32242-42828:._4	NZ_CP012188.1	-1	34919	35389
NZ_CP012188.1_46	NZ_CP012188.1_32242-42828:._8	NZ_CP012188.1	1	37241	37828
NZ_CP012188.1_57	NZ_CP012188.1_37363-47736:._14	NZ_CP012188.1	-1	46634	47017
NZ_CP012189.1_42	NZ_CP012189.1_24945-35594:._8	NZ_CP012189.1	1	31430	33109
NZ_CP012189.1_46	NZ_CP012189.1_24945-35594:._12	NZ_CP012189.1	-1	35381	35542
NZ_CP012191.1_27	NZ_CP012191.1_13428-24014:._6	NZ_CP012191.1	-1	18318	20207
NZ_CP010089.1_4602	NZ_CP010089.1_4527768-4538348:._6	NZ_CP010089.1	1	4532767	4533348
NZ_CP158978.1_17	NZ_CP158978.1_6456-17039:._11	NZ_CP158978.1	1	13652	13909
NZ_CP158978.1_23	NZ_CP158978.1_15067-25653:._5	NZ_CP158978.1	1	19052	19621
NZ_CP158978.1_90	NZ_CP158978.1_73247-83815:._6	NZ_CP158978.1	1	78246	78815
NZ_CP158978.1_126	NZ_CP158978.1_104568-115121:._6	NZ_CP158978.1	1	109567	110121
NZ_CP158978.1_137	NZ_CP158978.1_116157-126608:._7	NZ_CP158978.1	-1	121156	121608
NZ_CP158978.1_175	NZ_CP158978.1_150235-160788:._6	NZ_CP158978.1	1	155234	155788
NZ_CP158978.1_186	NZ_CP158978.1_161824-172275:._7	NZ_CP158978.1	-1	166823	167275
NZ_CP158979.1_17	NZ_CP158979.1_14053-24621:._2	NZ_CP158979.1	-1	14556	14780
NZ_CP158979.1_23	NZ_CP158979.1_14053-24621:._8	NZ_CP158979.1	1	20066	20653
NZ_CP114899.1_1182	NZ_CP114899.1_1112958-1123520:._9	NZ_CP114899.1	-1	1117957	1118520
NZ_CP141832.1_3007	NZ_CP141832.1_3238582-3249294:._6	NZ_CP141832.1	1	3243581	3244294
NZ_CP060862.1_20	NZ_CP060862.1_9626-20248:._7	NZ_CP060862.1	-1	14625	15248
NZ_CP060862.1_49	NZ_CP060862.1_32494-43158:._5	NZ_CP060862.1	-1	37493	38158
NZ_CP060863.1_49	NZ_CP060863.1_43228-53841:._6	NZ_CP060863.1	1	45558	45995
NZ_CP060863.1_56	NZ_CP060863.1_43228-53841:._13	NZ_CP060863.1	-1	48227	48841
NZ_CP060863.1_202	NZ_CP060863.1_154038-164381:._7	NZ_CP060863.1	1	159037	159381
NZ_CP083606.1_30	NZ_CP083606.1_22047-32600:._7	NZ_CP083606.1	1	27046	27600
NZ_CP031277.1_166	NZ_CP031277.1_160403-171013:._5	NZ_CP031277.1	1	165402	166013
NZ_CP031278.1_21	NZ_CP031278.1_9512-20119:._8	NZ_CP031278.1	1	14511	15119
NZ_CP069225.2_28	NZ_CP069225.2_21654-32249:._6	NZ_CP069225.2	-1	26653	27249
NZ_CP085178.1_7	NZ_CP085178.1_2126-12586:._6	NZ_CP085178.1	1	9007	9291
NZ_CP085178.1_8	NZ_CP085178.1_2126-12586:._7	NZ_CP085178.1	1	9327	9854
NZ_CP085179.1_7	NZ_CP085179.1_2568-12782:._5	NZ_CP085179.1	-1	7125	7586
NZ_CP085179.1_8	NZ_CP085179.1_2568-12782:._6	NZ_CP085179.1	-1	7567	7782
NZ_CP085179.1_49	NZ_CP085179.1_36520-47121:._9	NZ_CP085179.1	-1	42913	43245
NZ_CP085179.1_56	NZ_CP085179.1_44324-54877:._5	NZ_CP085179.1	-1	49323	49877
NZ_CP187332.1_150	NZ_CP187332.1_150899-161023:._8	NZ_CP187332.1	1	155898	156023
NZ_CP199551.1_22	NZ_CP199551.1_8277-18827:._9	NZ_CP199551.1	1	13276	13827
NZ_CP137770.1_16	NZ_CP137770.1_5925-16517:._7	NZ_CP137770.1	-1	10924	11517
NZ_CP085027.1_13	NZ_CP085027.1_7690-18306:._8	NZ_CP085027.1	1	15929	17896
NZ_CP085027.1_1997	NZ_CP085027.1_2031973-2042580:._2	NZ_CP085027.1	-1	2036972	2037580
NZ_CP085027.1_2266	NZ_CP085027.1_2311348-2321967:._7	NZ_CP085027.1	-1	2316347	2316967
NZ_CP085027.1_2271	NZ_CP085027.1_2311348-2321967:._12	NZ_CP085027.1	1	2320915	2321322
NZ_CP085028.1_13	NZ_CP085028.1_8090-18697:._3	NZ_CP085028.1	1	9038	9541
NZ_CP085028.1_16	NZ_CP085028.1_8090-18697:._6	NZ_CP085028.1	-1	11308	11613
NZ_CP096162.1_4	NZ_CP096162.1_1-8807:._5	NZ_CP096162.1	1	3208	3807
NZ_CP113043.1_35	NZ_CP113043.1_20013-30620:._8	NZ_CP113043.1	-1	25012	25620
NZ_CP113043.1_69	NZ_CP113043.1_47480-57772:._7	NZ_CP113043.1	-1	52479	52772
NZ_CP096529.1_12	NZ_CP096529.1_5422-14996:._7	NZ_CP096529.1	-1	9996	10421
NZ_CP115814.1_31	NZ_CP115814.1_18903-29495:._9	NZ_CP115814.1	1	23902	24495
NZ_CP175030.1_281	NZ_CP175030.1_291722-302344:._8	NZ_CP175030.1	1	296721	297344
NZ_CP175030.1_2799	NZ_CP175030.1_2843516-2853838:._7	NZ_CP175030.1	1	2848515	2848838
NZ_CP093217.1_2755	NZ_CP093217.1_2727809-2738416:._8	NZ_CP093217.1	-1	2732808	2733416
NZ_CP150738.1_18	NZ_CP150738.1_9969-20576:._8	NZ_CP150738.1	-1	14968	15576
NZ_CP150738.1_41	NZ_CP150738.1_30699-41306:._8	NZ_CP150738.1	-1	35698	36306
NZ_CP031003.1_148	NZ_CP031003.1_127380-137966:._7	NZ_CP031003.1	-1	132379	132966
NZ_CP031004.1_24	NZ_CP031004.1_20542-31128:._4	NZ_CP031004.1	-1	25541	26128
NZ_CP096887.1_2175	NZ_CP096887.1_2223728-2234377:._8	NZ_CP096887.1	1	2228727	2229377
NZ_CP123157.1_13	NZ_CP123157.1_6423-17030:._6	NZ_CP123157.1	1	11422	12030
NZ_CP169418.1_1009	NZ_CP169418.1_1007575-1018149:._6	NZ_CP169418.1	1	1012574	1013149
NZ_CP169418.1_1644	NZ_CP169418.1_1619722-1630287:._6	NZ_CP169418.1	1	1624721	1625287
NZ_CP110132.1_1986	NZ_CP110132.1_2112903-2123192:._9	NZ_CP110132.1	-1	2117902	2118192
NZ_CP032467.1_18	NZ_CP032467.1_8202-18794:._9	NZ_CP032467.1	-1	13201	13794
NZ_CP032467.1_58	NZ_CP032467.1_41078-51670:._9	NZ_CP032467.1	-1	46077	46670
NZ_CP145263.1_2047	NZ_CP145263.1_2102989-2113536:._6	NZ_CP145263.1	-1	2107988	2108536
NZ_CP145263.1_2054	NZ_CP145263.1_2109428-2120026:._6	NZ_CP145263.1	-1	2114427	2115026
NZ_CP145263.1_2061	NZ_CP145263.1_2109428-2120026:._13	NZ_CP145263.1	1	2119247	2119807
NZ_CP151955.1_5193	NZ_CP151955.1_5603279-5613913:._5	NZ_CP151955.1	-1	5608278	5608913
NZ_CP151955.1_6509	NZ_CP151955.1_7082226-7092857:._11	NZ_CP151955.1	-1	7087225	7087857
NZ_AP028677.1_634	NZ_AP028677.1_618403-628989:._8	NZ_AP028677.1	1	623402	623989
NZ_AP028678.1_45	NZ_AP028678.1_36828-47477:._6	NZ_AP028678.1	1	41827	42477
NZ_OZ261714.1_2199	NZ_OZ261714.1_2339529-2350136:._7	NZ_OZ261714.1	-1	2344528	2345136
NZ_CP106835.1_10	NZ_CP106835.1_1-9937:._10	NZ_CP106835.1	1	4389	4937
NZ_CP062325.1_1	NZ_CP062325.1_1-5641:._1	NZ_CP062325.1	-1	33	641
NZ_CP177123.1_75	NZ_CP177123.1_71019-81572:._4	NZ_CP177123.1	-1	76018	76572
NZ_CP046307.1_1601	NZ_CP046307.1_1681143-1691711:._6	NZ_CP046307.1	1	1686142	1686711
NZ_LR135183.1_29	NZ_LR135183.1_17917-28518:._8	NZ_LR135183.1	-1	22916	23518
NZ_CP168864.1_324	NZ_CP168864.1_353782-364398:._4	NZ_CP168864.1	1	358781	359398
NZ_CP040232.1_270	NZ_CP040232.1_302996-313606:._7	NZ_CP040232.1	1	307995	308606
NZ_CP040232.1_283	NZ_CP040232.1_320008-330615:._5	NZ_CP040232.1	-1	325007	325615
NZ_CP044228.1_44	NZ_CP044228.1_31932-42449:._11	NZ_CP044228.1	-1	40898	42010
NZ_CP044229.1_1	NZ_CP044229.1_1-5711:._1	NZ_CP044229.1	-1	127	711
NZ_CP121526.1_1879	NZ_CP121526.1_2003407-2014023:._7	NZ_CP121526.1	1	2008406	2009023
NZ_LR698988.1_613	NZ_LR698988.1_618036-628685:._9	NZ_LR698988.1	-1	623035	623685
NZ_CP138508.1_1050	NZ_CP138508.1_1098643-1109238:._7	NZ_CP138508.1	1	1103642	1104238
NZ_CP076082.1_297	NZ_CP076082.1_278047-288531:._7	NZ_CP076082.1	1	283046	283531
NZ_CP196588.1_2738	NZ_CP196588.1_2774095-2784711:._7	NZ_CP196588.1	-1	2779094	2779711
NZ_CP184523.1_61	NZ_CP184523.1_56259-66866:._9	NZ_CP184523.1	1	64335	65057
NZ_CP184522.1_11	NZ_CP184522.1_10093-20646:._3	NZ_CP184522.1	-1	15092	15646
NC_014131.1_5	NC_014131.1_1-8058:._5	NC_014131.1	1	2504	3058
NZ_CP049890.1_11	NZ_CP049890.1_3228-13790:._8	NZ_CP049890.1	-1	8227	8790
NZ_CP017566.1_12	NZ_CP017566.1_4167-14753:._9	NZ_CP017566.1	1	11741	13774
NZ_CP017566.1_77	NZ_CP017566.1_67619-78172:._6	NZ_CP017566.1	1	72618	73172
NZ_CP194221.1_21	NZ_CP194221.1_20781-31385:._2	NZ_CP194221.1	1	21024	22259
NZ_CP194222.1_21	NZ_CP194222.1_10109-20713:._8	NZ_CP194222.1	1	15106	17256
NZ_CP194223.1_21	NZ_CP194223.1_15818-26428:._3	NZ_CP194223.1	1	18657	19067
NZ_CP194223.1_26	NZ_CP194223.1_15818-26428:._8	NZ_CP194223.1	1	20817	21428
NZ_CP194223.1_30	NZ_CP194223.1_15818-26428:._12	NZ_CP194223.1	1	24092	24388
NZ_CP194223.1_38	NZ_CP194223.1_26659-37263:._5	NZ_CP194223.1	1	31658	32263
NZ_AP022946.1_1235	NZ_AP022946.1_1284185-1294738:._7	NZ_AP022946.1	1	1289184	1289738
NZ_AP022947.1_124	NZ_AP022947.1_107632-118182:._6	NZ_AP022947.1	1	112631	113182
NC_017178.1_3529	NC_017178.1_3902786-3913342:._6	NC_017178.1	1	3907785	3908342
NZ_CP136477.1_647	NZ_CP136477.1_651564-662210:._7	NZ_CP136477.1	-1	656563	657210
NZ_CP136477.1_1753	NZ_CP136477.1_1743011-1753621:._7	NZ_CP136477.1	-1	1748010	1748621
NZ_CP136477.1_2210	NZ_CP136477.1_2199608-2210209:._6	NZ_CP136477.1	-1	2204607	2205209
NZ_JBTTHU010000002.1_28	NZ_JBTTHU010000002.1_13006-23628:._10	NZ_JBTTHU010000002.1	1	18005	18628
NZ_JBTTHU010000002.1_62	NZ_JBTTHU010000002.1_45515-56119:._9	NZ_JBTTHU010000002.1	1	50514	51119
NZ_JBTTHU010000003.1_40	NZ_JBTTHU010000003.1_35336-45934:._7	NZ_JBTTHU010000003.1	-1	40335	40934
NZ_CP175274.1_49	NZ_CP175274.1_34364-45007:._5	NZ_CP175274.1	1	39363	40007
NZ_CP007455.1_23	NZ_CP007455.1_11872-22482:._6	NZ_CP007455.1	-1	16871	17482
NZ_CP066784.1_4043	NZ_CP066784.1_4322133-4332695:._7	NZ_CP066784.1	1	4327132	4327695
NZ_CP066784.1_4456	NZ_CP066784.1_4675399-4685958:._8	NZ_CP066784.1	1	4680398	4680958
NZ_CP099980.1_130	NZ_CP099980.1_122233-132654:._5	NZ_CP099980.1	1	127232	127654
NZ_AP026660.1_28	NZ_AP026660.1_20096-30718:._11	NZ_AP026660.1	1	30144	30377
NZ_AP026661.1_80	NZ_AP026661.1_65442-76004:._7	NZ_AP026661.1	-1	70441	71004
NZ_CP113008.1_21	NZ_CP113008.1_9933-20540:._7	NZ_CP113008.1	-1	14932	15540
NZ_CP113008.1_46	NZ_CP113008.1_31529-42136:._7	NZ_CP113008.1	-1	36528	37136
NZ_CM136768.1_186	NZ_CM136768.1_177735-188318:._8	NZ_CM136768.1	-1	182734	183318
NZ_CM136768.1_1077	NZ_CM136768.1_1096945-1107528:._8	NZ_CM136768.1	-1	1101944	1102528
NZ_CM136768.1_1430	NZ_CM136768.1_1450637-1461220:._10	NZ_CM136768.1	1	1455636	1456220
NZ_CP087470.1_1874	NZ_CP087470.1_1947396-1958012:._6	NZ_CP087470.1	-1	1952395	1953012
NZ_CP031785.1_601	NZ_CP031785.1_607399-618048:._8	NZ_CP031785.1	-1	612398	613048
NZ_OZ408636.1_1503	NZ_OZ408636.1_1480473-1491032:._5	NZ_OZ408636.1	1	1485472	1486032
NZ_CP145222.2_16	NZ_CP145222.2_8049-18665:._7	NZ_CP145222.2	-1	13048	13665
NZ_CP145222.2_48	NZ_CP145222.2_36626-47233:._7	NZ_CP145222.2	1	41625	42233
NZ_CP068220.1_36	NZ_CP068220.1_27241-37848:._7	NZ_CP068220.1	1	32240	32848
NZ_CP174515.1_24	NZ_CP174515.1_16215-26864:._7	NZ_CP174515.1	-1	21214	21864
NZ_CM128737.1_343	NZ_CM128737.1_358343-368959:._4	NZ_CM128737.1	1	363342	363959
NZ_CP094447.1_5011	NZ_CP094447.1_4852684-4863291:._6	NZ_CP094447.1	1	4857683	4858291
NZ_AP040369.1_7	NZ_AP040369.1_999-11600:._6	NZ_AP040369.1	1	5998	6600
NZ_CP175112.1_7	NZ_CP175112.1_1712-12355:._5	NZ_CP175112.1	1	6711	7355
NZ_CP175112.1_114	NZ_CP175112.1_95073-105689:._6	NZ_CP175112.1	1	100072	100689
NZ_CP175112.1_123	NZ_CP175112.1_102257-112861:._7	NZ_CP175112.1	-1	107256	107861
NZ_CP175111.1_42	NZ_CP175111.1_31996-42600:._6	NZ_CP175111.1	1	36995	37600
NZ_LR135288.1_102	NZ_LR135288.1_82670-93232:._8	NZ_LR135288.1	1	87669	88232
NZ_LR135290.1_21	NZ_LR135290.1_8249-18862:._11	NZ_LR135290.1	-1	13248	13862
NZ_CP170786.1_12	NZ_CP170786.1_5075-15682:._6	NZ_CP170786.1	1	10074	10682
NZ_CP123762.1_66	NZ_CP123762.1_56017-66570:._6	NZ_CP123762.1	-1	59277	59699
NZ_CP123763.1_17	NZ_CP123763.1_7027-17580:._8	NZ_CP123763.1	-1	12919	13065
NZ_CP123763.1_20	NZ_CP123763.1_7027-17580:._11	NZ_CP123763.1	1	14270	14851
NZ_CP123761.1_9	NZ_CP123761.1_9271-19851:._1	NZ_CP123761.1	1	9452	10006
NZ_CP123761.1_17	NZ_CP123761.1_9271-19851:._9	NZ_CP123761.1	1	17656	18288
NZ_CP123761.1_20	NZ_CP123761.1_12657-23288:._8	NZ_CP123761.1	1	19729	20160
NZ_CP013750.1_5	NZ_CP013750.1_3849-14429:._3	NZ_CP013750.1	1	8848	9429
NZ_CP013750.1_110	NZ_CP013750.1_119109-129455:._9	NZ_CP013750.1	1	124108	124455
NZ_CP013751.1_35	NZ_CP013751.1_32884-43458:._3	NZ_CP013751.1	1	37883	38458
NZ_CP013752.1_12	NZ_CP013752.1_10320-20951:._2	NZ_CP013752.1	-1	10643	11107
NZ_CP013752.1_44	NZ_CP013752.1_37441-48072:._7	NZ_CP013752.1	-1	42440	43072
NZ_CP013752.1_49	NZ_CP013752.1_45243-55859:._4	NZ_CP013752.1	1	50242	50859
NZ_CP013752.1_54	NZ_CP013752.1_52911-63500:._3	NZ_CP013752.1	-1	57910	58500
NZ_AP022953.1_136	NZ_AP022953.1_119024-129574:._6	NZ_AP022953.1	1	124023	124574
NZ_AP022953.1_277	NZ_AP022953.1_280304-290947:._7	NZ_AP022953.1	-1	285303	285947
NZ_CP112872.1_806	NZ_CP112872.1_878470-889023:._5	NZ_CP112872.1	-1	883469	884023
NZ_AP024744.1_14	NZ_AP024744.1_7096-17628:._7	NZ_AP024744.1	1	12095	12628
NZ_CP120604.2_135	NZ_CP120604.2_107868-118433:._7	NZ_CP120604.2	-1	112867	113433
NZ_CP081851.1_37	NZ_CP081851.1_29072-39721:._8	NZ_CP081851.1	-1	35757	36353
NZ_JBRYRB010000002.1_2	NZ_JBRYRB010000002.1_1-5492:._2	NZ_JBRYRB010000002.1	1	492	1046
NZ_JBRYRB010000002.1_30	NZ_JBRYRB010000002.1_22072-32679:._5	NZ_JBRYRB010000002.1	-1	27071	27679
NZ_CP179728.1_2457	NZ_CP179728.1_2299806-2310404:._5	NZ_CP179728.1	-1	2304805	2305404
NZ_CP155774.1_25	NZ_CP155774.1_11108-21697:._9	NZ_CP155774.1	1	16107	16697
NZ_CP068700.2_14	NZ_CP068700.2_9012-19610:._4	NZ_CP068700.2	1	11073	11654
NZ_CP068700.2_15	NZ_CP068700.2_9012-19610:._5	NZ_CP068700.2	-1	12153	12920
NZ_CP068700.2_17	NZ_CP068700.2_9012-19610:._7	NZ_CP068700.2	1	13851	14366
NZ_CP068702.1_14	NZ_CP068702.1_9057-19655:._3	NZ_CP068702.1	-1	10562	10678
NZ_CP068702.1_15	NZ_CP068702.1_9057-19655:._4	NZ_CP068702.1	-1	10668	10868
NZ_CP068702.1_17	NZ_CP068702.1_9057-19655:._6	NZ_CP068702.1	1	11268	11975
NZ_CP068702.1_25	NZ_CP068702.1_9057-19655:._14	NZ_CP068702.1	1	16107	16697
NZ_CP068703.2_14	NZ_CP068703.2_11108-21697:._2	NZ_CP068703.2	1	12199	13053
NZ_CP068703.2_15	NZ_CP068703.2_11108-21697:._3	NZ_CP068703.2	1	13399	13566
NZ_CP068703.2_17	NZ_CP068703.2_11108-21697:._5	NZ_CP068703.2	1	14056	14655
NZ_CP126925.2_14	NZ_CP126925.2_6074-16654:._9	NZ_CP126925.2	1	13552	14007
NZ_CP126925.2_15	NZ_CP126925.2_6074-16654:._10	NZ_CP126925.2	1	14011	14610
NZ_LS483491.1_2054	NZ_LS483491.1_2069706-2080265:._8	NZ_LS483491.1	-1	2074705	2075265
NZ_LS483491.1_2063	NZ_LS483491.1_2076355-2086986:._8	NZ_LS483491.1	1	2081354	2081986
NZ_CP092581.1_2469	NZ_CP092581.1_2624241-2634848:._6	NZ_CP092581.1	1	2629240	2629848
NZ_CP092581.1_2484	NZ_CP092581.1_2635094-2645209:._9	NZ_CP092581.1	-1	2640093	2640209
NZ_CP092581.1_2564	NZ_CP092581.1_2697897-2708510:._7	NZ_CP092581.1	-1	2702896	2703510
NZ_CP129661.1_58	NZ_CP129661.1_41726-52285:._4	NZ_CP129661.1	-1	46725	47285
NZ_CP129662.1_36	NZ_CP129662.1_26536-37116:._7	NZ_CP129662.1	-1	31535	32116
NZ_CP129662.1_37	NZ_CP129662.1_26536-37116:._8	NZ_CP129662.1	1	32209	32469
NZ_CP129663.1_37	NZ_CP129663.1_33463-44043:._7	NZ_CP129663.1	-1	38462	39043
NZ_CM135737.1_1859	NZ_CM135737.1_1929349-1939998:._8	NZ_CM135737.1	-1	1934348	1934998
NZ_OY725317.1_8	NZ_OY725317.1_1810-12438:._6	NZ_OY725317.1	1	6809	7438
NZ_CP023809.1_20	NZ_CP023809.1_13193-23806:._10	NZ_CP023809.1	-1	18192	18806
NZ_CP023809.1_162	NZ_CP023809.1_142867-153429:._7	NZ_CP023809.1	1	147866	148429
NZ_CP023809.1_204	NZ_CP023809.1_178616-189286:._6	NZ_CP023809.1	1	183615	184286
NZ_CP023812.1_88	NZ_CP023812.1_68569-79182:._5	NZ_CP023812.1	-1	73568	74182
NZ_CP080252.1_16	NZ_CP080252.1_9756-20363:._6	NZ_CP080252.1	1	14755	15363
NZ_CP053963.1_314	NZ_CP053963.1_261433-271974:._7	NZ_CP053963.1	1	266432	266974
NZ_AP024846.1_100	NZ_AP024846.1_104164-114777:._5	NZ_AP024846.1	1	109163	109777
NZ_AP024846.1_311	NZ_AP024846.1_329541-340148:._9	NZ_AP024846.1	1	334540	335148
NZ_AP024846.1_773	NZ_AP024846.1_760374-771005:._6	NZ_AP024846.1	-1	765373	766005
NZ_AP024846.1_1351	NZ_AP024846.1_1310557-1321188:._8	NZ_AP024846.1	1	1315556	1316188
NZ_AP024846.1_3128	NZ_AP024846.1_3067446-3078062:._7	NZ_AP024846.1	-1	3072445	3073062
NZ_CP028254.1_1102	NZ_CP028254.1_1145166-1155758:._7	NZ_CP028254.1	1	1150165	1150758
NZ_CP196613.1_19	NZ_CP196613.1_7088-17641:._8	NZ_CP196613.1	1	12087	12641
NZ_CP196613.1_42	NZ_CP196613.1_30383-40990:._5	NZ_CP196613.1	-1	35382	35990
NZ_CP019993.1_269	NZ_CP019993.1_232419-243032:._7	NZ_CP019993.1	1	237418	238032
NZ_CP134836.1_18	NZ_CP134836.1_17098-27708:._2	NZ_CP134836.1	-1	19853	20455
NZ_CP134836.1_21	NZ_CP134836.1_17098-27708:._5	NZ_CP134836.1	1	23172	23966
NZ_CP134837.1_18	NZ_CP134837.1_14854-25455:._3	NZ_CP134837.1	1	17793	19178
NZ_CP134837.1_21	NZ_CP134837.1_14854-25455:._6	NZ_CP134837.1	1	22097	22708
NZ_CP121508.1_24	NZ_CP121508.1_15641-26248:._6	NZ_CP121508.1	1	20640	21248
NZ_CP184525.1_33	NZ_CP184525.1_25373-35980:._4	NZ_CP184525.1	1	26913	27236
NZ_CP184526.1_21	NZ_CP184526.1_9386-19939:._7	NZ_CP184526.1	1	14385	14939
NZ_CP069398.1_14	NZ_CP069398.1_6486-17051:._7	NZ_CP069398.1	1	11802	12113
NZ_CP069399.1_50	NZ_CP069399.1_29257-39813:._12	NZ_CP069399.1	-1	38169	38735
NZ_CP069401.1_5	NZ_CP069401.1_984-11540:._4	NZ_CP069401.1	-1	3172	3450
NZ_CP069403.1_29	NZ_CP069403.1_33170-43735:._2	NZ_CP069403.1	-1	34256	34813
NZ_CP170784.1_16	NZ_CP170784.1_8145-18755:._6	NZ_CP170784.1	1	13144	13755
NZ_CP021772.1_696	NZ_CP021772.1_736480-747141:._6	NZ_CP021772.1	-1	741479	742141
NZ_CP149865.1_12	NZ_CP149865.1_6836-17434:._6	NZ_CP149865.1	1	9979	10530
NZ_CP149865.1_14	NZ_CP149865.1_6836-17434:._8	NZ_CP149865.1	1	11835	12434
NZ_CP124265.1_30	NZ_CP124265.1_14133-24746:._9	NZ_CP124265.1	1	19132	19746
NZ_CP172560.1_4	NZ_CP172560.1_1-7577:._4	NZ_CP172560.1	1	2816	3157
NZ_CP172560.1_10	NZ_CP172560.1_4099-14703:._6	NZ_CP172560.1	-1	6668	7465
NZ_CP172560.1_65	NZ_CP172560.1_47308-57921:._12	NZ_CP172560.1	-1	52307	52921
NZ_CP172560.1_113	NZ_CP172560.1_90584-101188:._7	NZ_CP172560.1	-1	95583	96188
NZ_CP172560.1_177	NZ_CP172560.1_149566-160188:._7	NZ_CP172560.1	-1	153909	154247
NZ_CP172560.1_178	NZ_CP172560.1_149566-160188:._8	NZ_CP172560.1	1	154565	155188
NZ_OZ260790.1_19	NZ_OZ260790.1_9547-19830:._6	NZ_OZ260790.1	-1	14866	14967
NZ_OZ260790.1_33	NZ_OZ260790.1_21506-31606:._7	NZ_OZ260790.1	1	26505	26606
NZ_OZ260790.1_34	NZ_OZ260790.1_21506-31606:._8	NZ_OZ260790.1	1	26642	26755
NZ_CP033782.1_1463	NZ_CP033782.1_1521353-1531963:._6	NZ_CP033782.1	-1	1526352	1526963
NZ_CP033781.1_14	NZ_CP033781.1_5592-16199:._7	NZ_CP033781.1	1	10591	11199
NZ_CP045744.1_8	NZ_CP045744.1_2118-12725:._5	NZ_CP045744.1	-1	7117	7725
NZ_CP045744.1_27	NZ_CP045744.1_15556-26109:._8	NZ_CP045744.1	1	20555	21109
NZ_CP090410.1_23	NZ_CP090410.1_13660-24243:._8	NZ_CP090410.1	-1	18659	19243
NZ_CP090410.1_30	NZ_CP090410.1_13660-24243:._15	NZ_CP090410.1	1	23508	23957
NC_013453.1_5	NC_013453.1_1-9136:._5	NC_013453.1	-1	3582	4136
NZ_CP097040.1_14	NZ_CP097040.1_7488-17615:._7	NZ_CP097040.1	1	12487	12615
NC_023134.1_545	NC_023134.1_548613-558740:._7	NC_023134.1	1	553612	553740
NZ_CP109802.1_2441	NZ_CP109802.1_2536297-2546910:._6	NZ_CP109802.1	-1	2541296	2541910
NZ_CP151117.1_14	NZ_CP151117.1_6712-17322:._6	NZ_CP151117.1	-1	11711	12322
NC_008526.1_337	NC_008526.1_339093-349661:._8	NC_008526.1	1	344092	344661
NC_008528.1_682	NC_008528.1_643384-653985:._6	NC_008528.1	-1	648383	648985
NZ_JBRSFN020000005.1_32	NZ_JBRSFN020000005.1_28722-39122:._4	NZ_JBRSFN020000005.1	1	33721	34122
NZ_JBRSFN020000005.1_41	NZ_JBRSFN020000005.1_35026-45627:._7	NZ_JBRSFN020000005.1	-1	40025	40627
NZ_JBRSFN020000005.1_105	NZ_JBRSFN020000005.1_88712-99325:._7	NZ_JBRSFN020000005.1	1	93711	94325
NZ_JBRSFN020000005.1_242	NZ_JBRSFN020000005.1_204608-215227:._7	NZ_JBRSFN020000005.1	1	209607	210227
NZ_JBRSFN020000005.1_266	NZ_JBRSFN020000005.1_225950-236566:._6	NZ_JBRSFN020000005.1	1	230949	231566
NZ_JBRSFN020000005.1_273	NZ_JBRSFN020000005.1_233118-243740:._6	NZ_JBRSFN020000005.1	-1	238117	238740
NZ_JBRSFN020000005.1_274	NZ_JBRSFN020000005.1_233118-243740:._7	NZ_JBRSFN020000005.1	1	239058	239396
NZ_JBRSFN020000005.1_318	NZ_JBRSFN020000005.1_277257-287852:._5	NZ_JBRSFN020000005.1	1	282256	282852
NZ_CP113045.1_3	NZ_CP113045.1_1-7089:._3	NZ_CP113045.1	1	1796	2089
NZ_CP113045.1_26	NZ_CP113045.1_15129-25736:._6	NZ_CP113045.1	1	20128	20736
NZ_CP195075.1_40	NZ_CP195075.1_31772-42379:._5	NZ_CP195075.1	1	36771	37379
